id;spriteSheetAddress;spriteWidth;spriteHeight;frames;autoUpdate;looping
enemyDefaultFloaterShootingDown;assets/graphics/enemies/enemy_floater.png;16;16;[0/5/100,1/5/100,2/5/100,3/5/100];true;true
enemyDefaultFloaterShootingUp;assets/graphics/enemies/enemy_floater.png;16;16;[0/6/100,1/6/100,2/6/100,3/6/100];true;true
enemyDefaultFloaterShootingLeft;assets/graphics/enemies/enemy_floater.png;16;16;[0/7/100,1/7/100,2/7/100,3/7/100];true;true
enemyDefaultFloaterShootingRight;assets/graphics/enemies/enemy_floater.png;16;16;[0/8/100,1/8/100,2/8/100,3/8/100];true;true

enemyDefaultFloaterExplodingDown;assets/graphics/enemies/enemy_floater.png;16;16;[6/5/500,7/5/500,8/5/500,9/5/500];false;false
enemyDefaultFloaterExplodingUp;assets/graphics/enemies/enemy_floater.png;16;16;[6/6/500,7/6/500,8/6/500,9/6/500];false;false
enemyDefaultFloaterExplodingLeft;assets/graphics/enemies/enemy_floater.png;16;16;[6/7/500,7/7/500,8/7/500,9/7/500];false;false
enemyDefaultFloaterExplodingRight;assets/graphics/enemies/enemy_floater.png;16;16;[6/8/500,7/8/500,8/8/500,9/8/500];false;false



enemyInGrassFloaterInanimatedDown;assets/graphics/enemies/enemy_floater.png;16;16;[0/0/500,1/0/500,2/0/500,1/0/500];true;true
enemyInGrassFloaterInanimatedUp;assets/graphics/enemies/enemy_floater.png;16;16;[0/1/500,1/1/500,2/1/500,1/1/500];true;true
enemyInGrassFloaterInanimatedLeft;assets/graphics/enemies/enemy_floater.png;16;16;[0/2/500,1/2/500,2/2/500,1/2/500];true;true
enemyInGrassFloaterInanimatedRight;assets/graphics/enemies/enemy_floater.png;16;16;[0/3/500,1/3/500,2/3/500,1/3/500];true;true

enemyInGrassFloaterAnimatedDown;assets/graphics/enemies/enemy_floater.png;16;16;[0/0/500];true;true
enemyInGrassFloaterAnimatedUp;assets/graphics/enemies/enemy_floater.png;16;16;[0/1/500];true;true
enemyInGrassFloaterAnimatedLeft;assets/graphics/enemies/enemy_floater.png;16;16;[0/2/500];true;true
enemyInGrassFloaterAnimatedRight;assets/graphics/enemies/enemy_floater.png;16;16;[0/3/500];true;true

enemyInGrassFloaterShootingDown;assets/graphics/enemies/enemy_floater.png;16;16;[0/5/100,1/5/100,2/5/100,3/5/100];true;true
enemyInGrassFloaterShootingUp;assets/graphics/enemies/enemy_floater.png;16;16;[0/6/100,1/6/100,2/6/100,3/6/100];true;true
enemyInGrassFloaterShootingLeft;assets/graphics/enemies/enemy_floater.png;16;16;[0/7/100,1/7/100,2/7/100,3/7/100];true;true
enemyInGrassFloaterShootingRight;assets/graphics/enemies/enemy_floater.png;16;16;[0/8/100,1/8/100,2/8/100,3/8/100];true;true

enemyInGrassFloaterExplodingDown;assets/graphics/enemies/enemy_floater.png;16;16;[6/5/500,7/5/500,8/5/500,9/5/500];false;false
enemyInGrassFloaterExplodingUp;assets/graphics/enemies/enemy_floater.png;16;16;[6/6/500,7/6/500,8/6/500,9/6/500];false;false
enemyInGrassFloaterExplodingLeft;assets/graphics/enemies/enemy_floater.png;16;16;[6/7/500,7/7/500,8/7/500,9/7/500];false;false
enemyInGrassFloaterExplodingRight;assets/graphics/enemies/enemy_floater.png;16;16;[6/8/500,7/8/500,8/8/500,9/8/500];false;false


enemyNoFeetFloaterInanimatedDown;assets/graphics/enemies/enemy_floater.png;16;16;[0/0/500,1/0/500,2/0/500,1/0/500];true;true
enemyNoFeetFloaterInanimatedUp;assets/graphics/enemies/enemy_floater.png;16;16;[0/1/500,1/1/500,2/1/500,1/1/500];true;true
enemyNoFeetFloaterInanimatedLeft;assets/graphics/enemies/enemy_floater.png;16;16;[0/2/500,1/2/500,2/2/500,1/2/500];true;true
enemyNoFeetFloaterInanimatedRight;assets/graphics/enemies/enemy_floater.png;16;16;[0/3/500,1/3/500,2/3/500,1/3/500];true;true

enemyNoFeetFloaterAnimatedDown;assets/graphics/enemies/enemy_floater.png;16;16;[0/0/500];true;true
enemyNoFeetFloaterAnimatedUp;assets/graphics/enemies/enemy_floater.png;16;16;[0/1/500];true;true
enemyNoFeetFloaterAnimatedLeft;assets/graphics/enemies/enemy_floater.png;16;16;[0/2/500];true;true
enemyNoFeetFloaterAnimatedRight;assets/graphics/enemies/enemy_floater.png;16;16;[0/3/500];true;true

enemyNoFeetFloaterShootingDown;assets/graphics/enemies/enemy_floater.png;16;16;[0/5/100,1/5/100,2/5/100,3/5/100];true;true
enemyNoFeetFloaterShootingUp;assets/graphics/enemies/enemy_floater.png;16;16;[0/6/100,1/6/100,2/6/100,3/6/100];true;true
enemyNoFeetFloaterShootingLeft;assets/graphics/enemies/enemy_floater.png;16;16;[0/7/100,1/7/100,2/7/100,3/7/100];true;true
enemyNoFeetFloaterShootingRight;assets/graphics/enemies/enemy_floater.png;16;16;[0/8/100,1/8/100,2/8/100,3/8/100];true;true

enemyNoFeetFloaterExplodingDown;assets/graphics/enemies/enemy_floater.png;16;16;[6/5/500,7/5/500,8/5/500,9/5/500];false;false
enemyNoFeetFloaterExplodingUp;assets/graphics/enemies/enemy_floater.png;16;16;[6/6/500,7/6/500,8/6/500,9/6/500];false;false
enemyNoFeetFloaterExplodingLeft;assets/graphics/enemies/enemy_floater.png;16;16;[6/7/500,7/7/500,8/7/500,9/7/500];false;false
enemyNoFeetFloaterExplodingRight;assets/graphics/enemies/enemy_floater.png;16;16;[6/8/500,7/8/500,8/8/500,9/8/500];false;false





enemyDefaultConductorInanimatedDown;assets/graphics/enemies/enemy_conductor.png;16;16;[0/0/500,1/0/500];true;true
enemyDefaultConductorInanimatedUp;assets/graphics/enemies/enemy_conductor.png;16;16;[0/0/500,1/0/500];true;true
enemyDefaultConductorInanimatedLeft;assets/graphics/enemies/enemy_conductor.png;16;16;[0/0/500,1/0/500];true;true
enemyDefaultConductorInanimatedRight;assets/graphics/enemies/enemy_conductor.png;16;16;[0/0/500,1/0/500];true;true

enemyDefaultConductorAnimatedDown;assets/graphics/enemies/enemy_conductor.png;16;16;[0/0/500,1/0/500];true;true
enemyDefaultConductorAnimatedUp;assets/graphics/enemies/enemy_conductor.png;16;16;[0/0/500,1/0/500];true;true
enemyDefaultConductorAnimatedLeft;assets/graphics/enemies/enemy_conductor.png;16;16;[0/0/500,1/0/500];true;true
enemyDefaultConductorAnimatedRight;assets/graphics/enemies/enemy_conductor.png;16;16;[0/0/500,1/0/500];true;true

enemyDefaultConductorShootingDown;assets/graphics/enemies/enemy_conductor.png;16;16;[0/2/100,1/2/100,2/2/100,3/2/100];true;true
enemyDefaultConductorShootingUp;assets/graphics/enemies/enemy_conductor.png;16;16;[0/2/100,1/2/100,2/2/100,3/2/100];true;true
enemyDefaultConductorShootingLeft;assets/graphics/enemies/enemy_conductor.png;16;16;[0/2/100,1/2/100,2/2/100,3/2/100];true;true
enemyDefaultConductorShootingRight;assets/graphics/enemies/enemy_conductor.png;16;16;[0/2/100,1/2/100,2/2/100,3/2/100];true;true

enemyDefaultConductorExplodingDown;assets/graphics/enemies/enemy_conductor.png;16;16;[5/2/500,6/2/500,7/2/500,8/2/500];false;false
enemyDefaultConductorExplodingUp;assets/graphics/enemies/enemy_conductor.png;16;16;[5/2/500,6/2/500,7/2/500,8/2/500];false;false
enemyDefaultConductorExplodingLeft;assets/graphics/enemies/enemy_conductor.png;16;16;[5/2/500,6/2/500,7/2/500,8/2/500];false;false
enemyDefaultConductorExplodingRight;assets/graphics/enemies/enemy_conductor.png;16;16;[5/2/500,6/2/500,7/2/500,8/2/500];false;false



enemyInGrassConductorInanimatedDown;assets/graphics/enemies/enemy_conductor.png;16;16;[0/0/500,1/0/500];true;true
enemyInGrassConductorInanimatedUp;assets/graphics/enemies/enemy_conductor.png;16;16;[0/0/500,1/0/500];true;true
enemyInGrassConductorInanimatedLeft;assets/graphics/enemies/enemy_conductor.png;16;16;[0/0/500,1/0/500];true;true
enemyInGrassConductorInanimatedRight;assets/graphics/enemies/enemy_conductor.png;16;16;[0/0/500,1/0/500];true;true

enemyInGrassConductorAnimatedDown;assets/graphics/enemies/enemy_conductor.png;16;16;[0/0/500,1/0/500];true;true
enemyInGrassConductorAnimatedUp;assets/graphics/enemies/enemy_conductor.png;16;16;[0/0/500,1/0/500];true;true
enemyInGrassConductorAnimatedLeft;assets/graphics/enemies/enemy_conductor.png;16;16;[0/0/500,1/0/500];true;true
enemyInGrassConductorAnimatedRight;assets/graphics/enemies/enemy_conductor.png;16;16;[0/0/500,1/0/500];true;true

enemyInGrassConductorShootingDown;assets/graphics/enemies/enemy_conductor.png;16;16;[0/2/100,1/2/100,2/2/100,3/2/100];true;true
enemyInGrassConductorShootingUp;assets/graphics/enemies/enemy_conductor.png;16;16;[0/2/100,1/2/100,2/2/100,3/2/100];true;true
enemyInGrassConductorShootingLeft;assets/graphics/enemies/enemy_conductor.png;16;16;[0/2/100,1/2/100,2/2/100,3/2/100];true;true
enemyInGrassConductorShootingRight;assets/graphics/enemies/enemy_conductor.png;16;16;[0/2/100,1/2/100,2/2/100,3/2/100];true;true

enemyInGrassConductorExplodingDown;assets/graphics/enemies/enemy_conductor.png;16;16;[5/2/500,6/2/500,7/2/500,8/2/500];false;false
enemyInGrassConductorExplodingUp;assets/graphics/enemies/enemy_conductor.png;16;16;[5/2/500,6/2/500,7/2/500,8/2/500];false;false
enemyInGrassConductorExplodingLeft;assets/graphics/enemies/enemy_conductor.png;16;16;[5/2/500,6/2/500,7/2/500,8/2/500];false;false
enemyInGrassConductorExplodingRight;assets/graphics/enemies/enemy_conductor.png;16;16;[5/2/500,6/2/500,7/2/500,8/2/500];false;false



enemyNoFeetConductorInanimatedDown;assets/graphics/enemies/enemy_conductor.png;16;16;[0/0/500,1/0/500];true;true
enemyNoFeetConductorInanimatedUp;assets/graphics/enemies/enemy_conductor.png;16;16;[0/0/500,1/0/500];true;true
enemyNoFeetConductorInanimatedLeft;assets/graphics/enemies/enemy_conductor.png;16;16;[0/0/500,1/0/500];true;true
enemyNoFeetConductorInanimatedRight;assets/graphics/enemies/enemy_conductor.png;16;16;[0/0/500,1/0/500];true;true

enemyNoFeetConductorAnimatedDown;assets/graphics/enemies/enemy_conductor.png;16;16;[0/0/500,1/0/500];true;true
enemyNoFeetConductorAnimatedUp;assets/graphics/enemies/enemy_conductor.png;16;16;[0/0/500,1/0/500];true;true
enemyNoFeetConductorAnimatedLeft;assets/graphics/enemies/enemy_conductor.png;16;16;[0/0/500,1/0/500];true;true
enemyNoFeetConductorAnimatedRight;assets/graphics/enemies/enemy_conductor.png;16;16;[0/0/500,1/0/500];true;true

enemyNoFeetConductorShootingDown;assets/graphics/enemies/enemy_conductor.png;16;16;[0/2/100,1/2/100,2/2/100,3/2/100];true;true
enemyNoFeetConductorShootingUp;assets/graphics/enemies/enemy_conductor.png;16;16;[0/2/100,1/2/100,2/2/100,3/2/100];true;true
enemyNoFeetConductorShootingLeft;assets/graphics/enemies/enemy_conductor.png;16;16;[0/2/100,1/2/100,2/2/100,3/2/100];true;true
enemyNoFeetConductorShootingRight;assets/graphics/enemies/enemy_conductor.png;16;16;[0/2/100,1/2/100,2/2/100,3/2/100];true;true

enemyNoFeetConductorExplodingDown;assets/graphics/enemies/enemy_conductor.png;16;16;[5/2/500,6/2/500,7/2/500,8/2/500];false;false
enemyNoFeetConductorExplodingUp;assets/graphics/enemies/enemy_conductor.png;16;16;[5/2/500,6/2/500,7/2/500,8/2/500];false;false
enemyNoFeetConductorExplodingLeft;assets/graphics/enemies/enemy_conductor.png;16;16;[5/2/500,6/2/500,7/2/500,8/2/500];false;false
enemyNoFeetConductorExplodingRight;assets/graphics/enemies/enemy_conductor.png;16;16;[5/2/500,6/2/500,7/2/500,8/2/500];false;false






enemyDefaultGuardianInanimatedDown;assets/graphics/enemies/enemy_guardian.png;16;32;[0/0/200,1/0/200,2/0/200,3/0/200,4/0/200,5/0/200,6/0/200,7/0/200];true;true
enemyDefaultGuardianInanimatedUp;assets/graphics/enemies/enemy_guardian.png;16;32;[0/0/200,1/0/200,2/0/200,3/0/200,4/0/200,5/0/200,6/0/200,7/0/200];true;true
enemyDefaultGuardianInanimatedLeft;assets/graphics/enemies/enemy_guardian.png;16;32;[0/0/200,1/0/200,2/0/200,3/0/200,4/0/200,5/0/200,6/0/200,7/0/200];true;true
enemyDefaultGuardianInanimatedRight;assets/graphics/enemies/enemy_guardian.png;16;32;[0/0/200,1/0/200,2/0/200,3/0/200,4/0/200,5/0/200,6/0/200,7/0/200];true;true


enemyDefaultGuardianShootingDown;assets/graphics/enemies/enemy_guardian.png;16;32;[0/1/100,1/1/100];true;true
enemyDefaultGuardianShootingUp;assets/graphics/enemies/enemy_guardian.png;16;32;[0/1/100,1/1/100];true;true
enemyDefaultGuardianShootingLeft;assets/graphics/enemies/enemy_guardian.png;16;32;[0/1/100,1/1/100];true;true
enemyDefaultGuardianShootingRight;assets/graphics/enemies/enemy_guardian.png;16;32;[0/1/100,1/1/100];true;true

enemyDefaultGuardianExplodingDown;assets/graphics/enemies/enemy_guardian.png;16;32;[0/2/600,1/2/600,2/2/600,3/2/600,4/2/1200,5/2/1200,6/2/1200,7/2/300,8/2/300,9/2/300,0/3/300,1/3/600,2/3/200,3/3/200,4/3/200,5/3/200,6/3/200,7/3/200];false;false
enemyDefaultGuardianExplodingUp;assets/graphics/enemies/enemy_guardian.png;16;32;[0/2/600,1/2/600,2/2/600,3/2/600,4/2/1200,5/2/1200,6/2/1200,7/2/300,8/2/300,9/2/300,0/3/300,1/3/600,2/3/200,3/3/200,4/3/200,5/3/200,6/3/200,7/3/200];false;false
enemyDefaultGuardianExplodingLeft;assets/graphics/enemies/enemy_guardian.png;16;32;[0/2/600,1/2/600,2/2/600,3/2/600,4/2/1200,5/2/1200,6/2/1200,7/2/300,8/2/300,9/2/300,0/3/300,1/3/600,2/3/200,3/3/200,4/3/200,5/3/200,6/3/200,7/3/200];false;false
enemyDefaultGuardianExplodingRight;assets/graphics/enemies/enemy_guardian.png;16;32;[0/2/600,1/2/600,2/2/600,3/2/600,4/2/1200,5/2/1200,6/2/1200,7/2/300,8/2/300,9/2/300,0/3/300,1/3/600,2/3/200,3/3/200,4/3/200,5/3/200,6/3/200,7/3/200];false;false



enemyInGrassGuardianInanimatedDown;assets/graphics/enemies/enemy_guardian.png;16;32;[0/0/200,1/0/200,2/0/200,3/0/200,4/0/200,5/0/200,6/0/200,7/0/200];true;true
enemyInGrassGuardianInanimatedUp;assets/graphics/enemies/enemy_guardian.png;16;32;[0/0/200,1/0/200,2/0/200,3/0/200,4/0/200,5/0/200,6/0/200,7/0/200];true;true
enemyInGrassGuardianInanimatedLeft;assets/graphics/enemies/enemy_guardian.png;16;32;[0/0/200,1/0/200,2/0/200,3/0/200,4/0/200,5/0/200,6/0/200,7/0/200];true;true
enemyInGrassGuardianInanimatedRight;assets/graphics/enemies/enemy_guardian.png;16;32;[0/0/200,1/0/200,2/0/200,3/0/200,4/0/200,5/0/200,6/0/200,7/0/200];true;true


enemyInGrassGuardianShootingDown;assets/graphics/enemies/enemy_guardian.png;16;32;[0/1/100,1/1/100];true;true
enemyInGrassGuardianShootingUp;assets/graphics/enemies/enemy_guardian.png;16;32;[0/1/100,1/1/100];true;true
enemyInGrassGuardianShootingLeft;assets/graphics/enemies/enemy_guardian.png;16;32;[0/1/100,1/1/100];true;true
enemyInGrassGuardianShootingRight;assets/graphics/enemies/enemy_guardian.png;16;32;[0/1/100,1/1/100];true;true

enemyInGrassGuardianExplodingDown;assets/graphics/enemies/enemy_guardian.png;16;32;[0/2/600,1/2/600,2/2/600,3/2/600,4/2/1200,5/2/1200,6/2/1200,7/2/300,8/2/300,9/2/300,0/3/300,1/3/600,2/3/200,3/3/200,4/3/200,5/3/200,6/3/200,7/3/200];false;false
enemyInGrassGuardianExplodingUp;assets/graphics/enemies/enemy_guardian.png;16;32;[0/2/600,1/2/600,2/2/600,3/2/600,4/2/1200,5/2/1200,6/2/1200,7/2/300,8/2/300,9/2/300,0/3/300,1/3/600,2/3/200,3/3/200,4/3/200,5/3/200,6/3/200,7/3/200];false;false
enemyInGrassGuardianExplodingLeft;assets/graphics/enemies/enemy_guardian.png;16;32;[0/2/600,1/2/600,2/2/600,3/2/600,4/2/1200,5/2/1200,6/2/1200,7/2/300,8/2/300,9/2/300,0/3/300,1/3/600,2/3/200,3/3/200,4/3/200,5/3/200,6/3/200,7/3/200];false;false
enemyInGrassGuardianExplodingRight;assets/graphics/enemies/enemy_guardian.png;16;32;[0/2/600,1/2/600,2/2/600,3/2/600,4/2/1200,5/2/1200,6/2/1200,7/2/300,8/2/300,9/2/300,0/3/300,1/3/600,2/3/200,3/3/200,4/3/200,5/3/200,6/3/200,7/3/200];false;false




enemyNoFeetGuardianInanimatedDown;assets/graphics/enemies/enemy_guardian.png;16;32;[0/0/200,1/0/200,2/0/200,3/0/200,4/0/200,5/0/200,6/0/200,7/0/200];true;true
enemyNoFeetGuardianInanimatedUp;assets/graphics/enemies/enemy_guardian.png;16;32;[0/0/200,1/0/200,2/0/200,3/0/200,4/0/200,5/0/200,6/0/200,7/0/200];true;true
enemyNoFeetGuardianInanimatedLeft;assets/graphics/enemies/enemy_guardian.png;16;32;[0/0/200,1/0/200,2/0/200,3/0/200,4/0/200,5/0/200,6/0/200,7/0/200];true;true
enemyNoFeetGuardianInanimatedRight;assets/graphics/enemies/enemy_guardian.png;16;32;[0/0/200,1/0/200,2/0/200,3/0/200,4/0/200,5/0/200,6/0/200,7/0/200];true;true


enemyNoFeetGuardianShootingDown;assets/graphics/enemies/enemy_guardian.png;16;32;[0/1/100,1/1/100];true;true
enemyNoFeetGuardianShootingUp;assets/graphics/enemies/enemy_guardian.png;16;32;[0/1/100,1/1/100];true;true
enemyNoFeetGuardianShootingLeft;assets/graphics/enemies/enemy_guardian.png;16;32;[0/1/100,1/1/100];true;true
enemyNoFeetGuardianShootingRight;assets/graphics/enemies/enemy_guardian.png;16;32;[0/1/100,1/1/100];true;true

enemyNoFeetGuardianExplodingDown;assets/graphics/enemies/enemy_guardian.png;16;32;[0/2/600,1/2/600,2/2/600,3/2/600,4/2/1200,5/2/1200,6/2/1200,7/2/300,8/2/300,9/2/300,0/3/300,1/3/600,2/3/200,3/3/200,4/3/200,5/3/200,6/3/200,7/3/200];false;false
enemyNoFeetGuardianExplodingUp;assets/graphics/enemies/enemy_guardian.png;16;32;[0/2/600,1/2/600,2/2/600,3/2/600,4/2/1200,5/2/1200,6/2/1200,7/2/300,8/2/300,9/2/300,0/3/300,1/3/600,2/3/200,3/3/200,4/3/200,5/3/200,6/3/200,7/3/200];false;false
enemyNoFeetGuardianExplodingLeft;assets/graphics/enemies/enemy_guardian.png;16;32;[0/2/600,1/2/600,2/2/600,3/2/600,4/2/1200,5/2/1200,6/2/1200,7/2/300,8/2/300,9/2/300,0/3/300,1/3/600,2/3/200,3/3/200,4/3/200,5/3/200,6/3/200,7/3/200];false;false
enemyNoFeetGuardianExplodingRight;assets/graphics/enemies/enemy_guardian.png;16;32;[0/2/600,1/2/600,2/2/600,3/2/600,4/2/1200,5/2/1200,6/2/1200,7/2/300,8/2/300,9/2/300,0/3/300,1/3/600,2/3/200,3/3/200,4/3/200,5/3/200,6/3/200,7/3/200];false;false










enemyDefaultSolartankInanimatedRight;assets/graphics/enemies/enemy_solartank.png;16;16;[0/1/500,1/1/500,2/1/500,3/1/500];true;true
enemyDefaultSolartankInanimatedDown;assets/graphics/enemies/enemy_solartank.png;16;16;[0/2/500,1/2/500,2/2/500,3/2/500];true;true
enemyDefaultSolartankInanimatedLeft;assets/graphics/enemies/enemy_solartank.png;16;16;[0/3/500,1/3/500,2/3/500,3/3/500];true;true
enemyDefaultSolartankInanimatedUp;assets/graphics/enemies/enemy_solartank.png;16;16;[0/0/500,1/0/500,2/0/500,3/0/500];true;true

enemyDefaultSolartankAnimatedRight;assets/graphics/enemies/enemy_solartank.png;16;16;[0/1/500];true;true
enemyDefaultSolartankAnimatedDown;assets/graphics/enemies/enemy_solartank.png;16;16;[0/2/500];true;true
enemyDefaultSolartankAnimatedLeft;assets/graphics/enemies/enemy_solartank.png;16;16;[0/3/500];true;true
enemyDefaultSolartankAnimatedUp;assets/graphics/enemies/enemy_solartank.png;16;16;[0/0/500];true;true

enemyDefaultSolartankShootingRight;assets/graphics/enemies/enemy_solartank.png;16;16;[0/6/50,1/6/50];true;true
enemyDefaultSolartankShootingDown;assets/graphics/enemies/enemy_solartank.png;16;16;[0/7/50,1/7/50];true;true
enemyDefaultSolartankShootingLeft;assets/graphics/enemies/enemy_solartank.png;16;16;[0/8/50,1/8/50];true;true
enemyDefaultSolartankShootingUp;assets/graphics/enemies/enemy_solartank.png;16;16;[0/5/50,1/5/50];true;true

enemyDefaultSolartankExplodingRight;assets/graphics/enemies/enemy_solartank.png;16;16;[5/6/300,6/6/300,7/6/300,8/6/300];false;false
enemyDefaultSolartankExplodingDown;assets/graphics/enemies/enemy_solartank.png;16;16;[5/7/300,6/7/300,7/7/300,8/7/300];false;false
enemyDefaultSolartankExplodingLeft;assets/graphics/enemies/enemy_solartank.png;16;16;[5/8/300,6/8/300,7/8/300,8/8/300];false;false
enemyDefaultSolartankExplodingUp;assets/graphics/enemies/enemy_solartank.png;16;16;[5/5/300,6/5/300,7/5/300,8/5/300];false;false





enemyInGrassSolartankInanimatedRight;assets/graphics/enemies/enemy_solartank.png;16;16;[0/1/500,1/1/500,2/1/500,3/1/500];true;true
enemyInGrassSolartankInanimatedDown;assets/graphics/enemies/enemy_solartank.png;16;16;[0/2/500,1/2/500,2/2/500,3/2/500];true;true
enemyInGrassSolartankInanimatedLeft;assets/graphics/enemies/enemy_solartank.png;16;16;[0/3/500,1/3/500,2/3/500,3/3/500];true;true
enemyInGrassSolartankInanimatedUp;assets/graphics/enemies/enemy_solartank.png;16;16;[0/0/500,1/0/500,2/0/500,3/0/500];true;true

enemyInGrassSolartankAnimatedRight;assets/graphics/enemies/enemy_solartank.png;16;16;[0/1/500];true;true
enemyInGrassSolartankAnimatedDown;assets/graphics/enemies/enemy_solartank.png;16;16;[0/2/500];true;true
enemyInGrassSolartankAnimatedLeft;assets/graphics/enemies/enemy_solartank.png;16;16;[0/3/500];true;true
enemyInGrassSolartankAnimatedUp;assets/graphics/enemies/enemy_solartank.png;16;16;[0/0/500];true;true

enemyInGrassSolartankShootingRight;assets/graphics/enemies/enemy_solartank.png;16;16;[0/6/50,1/6/50];true;true
enemyInGrassSolartankShootingDown;assets/graphics/enemies/enemy_solartank.png;16;16;[0/7/50,1/7/50];true;true
enemyInGrassSolartankShootingLeft;assets/graphics/enemies/enemy_solartank.png;16;16;[0/8/50,1/8/50];true;true
enemyInGrassSolartankShootingUp;assets/graphics/enemies/enemy_solartank.png;16;16;[0/5/50,1/5/50];true;true

enemyInGrassSolartankExplodingRight;assets/graphics/enemies/enemy_solartank.png;16;16;[5/6/300,6/6/300,7/6/300,8/6/300];false;false
enemyInGrassSolartankExplodingDown;assets/graphics/enemies/enemy_solartank.png;16;16;[5/7/300,6/7/300,7/7/300,8/7/300];false;false
enemyInGrassSolartankExplodingLeft;assets/graphics/enemies/enemy_solartank.png;16;16;[5/8/300,6/8/300,7/8/300,8/8/300];false;false
enemyInGrassSolartankExplodingUp;assets/graphics/enemies/enemy_solartank.png;16;16;[5/5/300,6/5/300,7/5/300,8/5/300];false;false






enemyNoFeetSolartankInanimatedRight;assets/graphics/enemies/enemy_solartank.png;16;16;[0/1/500,1/1/500,2/1/500,3/1/500];true;true
enemyNoFeetSolartankInanimatedDown;assets/graphics/enemies/enemy_solartank.png;16;16;[0/2/500,1/2/500,2/2/500,3/2/500];true;true
enemyNoFeetSolartankInanimatedLeft;assets/graphics/enemies/enemy_solartank.png;16;16;[0/3/500,1/3/500,2/3/500,3/3/500];true;true
